Time(ms),Temp1,Temp2,Temp3,Temp4,Temp5
23411,24.71,20.80,19.82,19.34,19.34
23451,25.20,20.80,19.82,19.82,19.82
23490,25.20,20.31,19.82,19.82,19.82
23530,24.71,20.80,19.82,19.34,19.34
23570,25.20,20.31,19.82,19.34,19.82
23609,24.71,20.31,19.82,19.34,19.34
23649,24.71,20.80,19.34,19.34,19.34
23688,25.20,20.31,19.82,19.34,19.82
23728,25.20,20.31,19.82,19.34,19.82
23767,25.20,20.31,19.82,19.34,19.82
23806,25.20,20.80,19.82,19.34,19.82
23846,25.20,20.31,19.82,19.34,19.82
23885,24.71,20.31,19.34,19.34,19.82
23925,25.20,20.31,19.82,19.82,20.31
23964,25.20,20.31,19.82,19.34,19.34
24004,25.20,20.31,19.82,19.34,19.82
24044,25.20,20.80,19.82,19.82,19.82
24083,25.20,20.31,19.82,19.34,19.82
24123,25.20,20.31,19.82,19.34,19.82
24162,25.20,20.31,19.82,19.34,19.34
24202,25.20,20.31,19.82,19.34,19.34
24242,25.20,20.31,19.82,19.34,19.82
24281,24.71,20.31,19.82,19.82,20.31
24321,24.71,20.31,19.34,18.85,19.82
24359,25.20,20.31,19.34,19.34,19.34
24399,25.20,20.80,19.82,19.82,19.82
24439,25.20,20.31,19.82,19.34,19.82
24478,25.20,20.31,19.82,19.34,19.34
24518,25.20,20.80,19.82,19.82,19.82
24557,25.20,20.31,19.82,19.34,19.82
24597,25.20,20.31,19.82,19.34,19.82
24637,25.20,20.80,19.82,19.34,19.82
24676,24.71,20.31,19.82,19.34,19.34
24716,25.20,20.31,19.82,19.34,19.34
24755,25.20,20.80,19.82,19.82,20.31
24795,24.71,20.31,19.34,19.34,19.82
24835,25.20,20.31,19.82,19.34,19.34
24873,25.20,20.31,19.82,19.34,19.82
24913,25.20,20.31,19.82,19.34,19.82
24952,25.20,20.31,19.82,19.34,19.34
24992,25.20,20.80,19.82,19.82,19.82
25031,24.71,20.31,19.34,19.34,19.82
25071,25.20,20.31,19.82,19.34,19.82
25111,24.71,20.80,19.82,19.82,19.82
25150,24.71,20.80,19.82,19.82,19.82
25190,25.20,20.31,19.34,19.34,19.82
25229,25.20,20.31,19.82,19.82,20.31
25269,25.20,20.31,19.82,19.34,19.34
25309,25.20,20.31,19.82,19.34,19.34
25348,25.20,20.80,19.82,19.82,19.82
25388,25.20,20.80,19.82,19.34,19.34
25426,25.20,20.31,19.82,19.34,19.82
25466,25.20,20.80,19.82,19.82,19.82
25506,25.20,20.80,19.34,19.34,19.82
25545,25.20,20.31,19.82,19.34,19.82
25585,25.20,20.31,19.82,19.82,19.82
25624,25.20,20.31,19.82,19.82,19.34
25664,25.20,20.80,19.82,19.82,19.34
25704,25.20,20.80,19.82,19.34,19.82
25743,25.20,20.80,19.82,19.34,19.82
25783,25.20,20.80,19.34,19.34,19.34
25822,25.20,20.80,19.82,19.34,20.31
25862,25.20,20.80,19.82,19.34,19.82
25902,25.20,20.80,19.82,19.34,19.34
25940,25.20,20.80,19.82,19.34,19.82
25980,25.20,20.80,19.82,19.34,19.82
26019,25.20,20.80,19.82,19.34,19.82
26059,25.20,20.31,19.82,19.34,19.82
26099,25.20,20.80,19.82,19.34,19.82
26138,25.20,20.80,19.82,19.82,19.82
26178,25.20,20.80,19.82,19.82,19.82
26217,25.20,20.31,19.82,19.34,19.82
26257,25.20,20.31,19.82,19.34,19.34
26296,25.20,20.31,19.82,19.34,19.82
26336,25.20,20.31,19.82,19.34,19.34
26376,25.20,20.31,19.82,19.82,19.82
26415,25.20,20.31,19.82,19.34,19.82
26455,25.20,20.80,19.82,19.34,19.82
26493,25.20,20.31,19.34,19.34,19.82
26533,25.20,20.31,19.82,19.34,19.34
26573,25.20,20.31,19.82,19.34,19.82
26612,25.20,20.80,19.82,19.34,19.82
26652,25.20,20.80,19.82,19.34,19.34
26691,25.20,20.80,19.82,19.34,19.82
26731,25.20,20.80,19.82,19.34,19.82
26771,25.20,20.31,19.82,19.34,19.82
26810,25.20,20.31,19.82,19.34,19.34
26850,25.20,20.31,19.82,19.82,19.82
26889,25.20,20.31,19.82,19.34,19.34
26929,25.20,20.80,19.82,19.34,19.82
26969,25.20,20.80,19.82,19.34,19.34
27008,25.20,20.31,19.82,19.34,19.34
27047,25.20,20.80,19.34,19.34,19.82
27086,25.20,20.80,19.82,19.34,19.34
27126,25.20,20.80,19.82,19.34,19.82
27166,25.20,20.31,19.82,19.34,19.34
27205,25.20,20.80,19.82,19.34,19.82
27245,25.20,20.31,19.82,19.34,19.34
27284,25.20,20.31,19.82,19.34,19.82
27324,25.68,20.80,19.82,19.34,19.82
27364,25.20,20.31,19.82,19.34,19.34
27403,25.20,20.80,19.82,19.34,19.82
27443,25.68,20.31,19.82,19.34,19.34
27482,25.20,20.80,19.82,19.34,19.82
27522,25.20,20.80,19.82,19.34,19.34
27560,25.20,20.80,19.34,19.82,19.82
27600,25.20,20.31,19.82,19.34,19.34
27640,25.20,20.31,19.82,19.34,19.34
27679,25.20,20.80,19.82,19.34,19.82
27719,25.20,20.80,19.82,19.34,19.82
27758,25.68,20.31,19.82,19.34,19.82
27798,25.68,20.80,19.82,19.82,20.31
27838,25.68,20.80,19.34,19.34,19.82
27877,25.20,20.80,19.82,19.82,19.82
27917,25.20,20.80,19.82,19.34,19.82
27956,25.20,20.80,19.82,19.34,19.82
27996,25.20,20.31,19.82,19.82,19.82
28036,25.68,20.80,19.82,19.34,19.34
28075,25.20,20.31,19.82,19.82,19.34
28114,25.20,20.80,19.82,19.34,19.82
28153,25.68,20.80,19.82,19.34,19.34
28193,25.20,20.31,19.82,19.34,19.82
28233,25.20,20.80,19.82,19.34,19.82
28272,25.20,20.80,19.82,19.34,20.31
28312,25.20,20.31,19.82,19.34,19.82
28351,25.20,20.80,19.82,19.34,19.82
28391,25.68,20.80,19.82,19.82,19.82
28431,25.20,20.80,19.82,19.34,19.34
28470,25.20,20.31,19.34,19.34,19.82
28510,25.68,20.80,19.82,19.34,19.34
28549,25.20,20.80,19.82,19.34,19.82
28589,25.20,20.31,19.82,19.34,19.34
28628,25.20,20.80,19.82,19.82,19.82
28667,25.20,20.31,19.82,19.34,19.82
28707,25.68,20.31,19.82,19.34,19.82
28746,25.20,20.80,19.82,19.34,19.82
28786,25.20,20.31,19.82,19.34,19.34
28825,25.20,20.31,19.82,19.82,19.82
28865,25.20,20.80,19.82,19.82,19.82
28905,25.20,20.80,19.34,19.34,19.34
28944,25.20,20.31,19.82,19.34,19.34
28984,25.68,20.80,19.82,19.82,19.82
29023,25.20,20.80,19.82,19.82,20.31
29063,25.20,20.80,19.82,19.34,19.34
29103,25.20,20.80,19.82,19.82,19.82
29142,25.20,20.31,19.82,19.34,19.34
29181,25.20,20.80,19.82,19.34,19.34
29220,25.20,20.80,19.82,19.82,19.82
29260,25.20,20.31,19.82,19.34,19.82
29300,25.20,20.80,19.82,19.34,19.34
29339,25.20,20.31,19.82,19.82,20.31
29379,25.20,20.80,19.82,19.34,19.82
29418,25.20,20.80,19.82,19.34,19.82
29458,25.20,20.80,19.82,19.82,19.34
29498,25.20,20.31,19.82,19.34,20.31
29537,25.68,20.80,19.82,19.34,19.34
29577,25.20,20.80,19.82,19.82,19.82
29616,25.20,20.80,19.82,19.34,19.34
29656,25.20,20.80,19.82,19.34,19.82
29696,25.20,20.31,19.82,19.82,20.31
29734,25.68,20.31,19.82,19.34,19.34
29774,25.20,20.80,19.82,19.82,19.34
29813,25.20,20.80,19.82,19.82,19.82
29853,25.68,20.80,19.82,19.82,19.82
29893,25.20,20.80,19.82,19.82,19.34
29932,25.20,20.80,19.82,18.85,19.82
29972,25.68,20.80,19.82,19.34,19.82
30011,25.20,20.31,19.34,19.34,19.82
30051,25.68,20.80,19.82,19.82,19.82
30090,25.20,20.80,19.82,19.34,19.82
30130,25.20,20.80,19.82,19.34,19.82
30170,25.20,20.80,19.82,19.34,19.82
30209,25.68,20.80,19.82,19.34,19.34
30248,25.20,20.80,19.82,19.34,19.82
30287,25.20,20.31,19.82,19.34,19.82
30327,25.20,20.80,19.34,19.34,19.34
30367,25.20,20.80,19.82,19.34,19.34
30406,25.68,20.80,19.82,19.34,19.82
30446,25.20,20.80,19.82,19.82,19.82
30485,25.68,20.80,19.82,19.34,19.82
30525,25.20,20.80,19.82,19.34,19.82
30565,25.68,20.80,19.82,19.82,19.82
30604,25.68,20.80,20.31,19.82,19.82
30644,25.20,20.31,19.82,19.34,19.82
30683,25.20,20.80,19.82,19.34,19.82
30723,25.68,20.80,19.34,19.34,19.82
30763,25.20,20.80,19.82,19.34,19.82
30801,25.68,20.80,19.82,19.82,19.82
30841,25.20,20.31,19.82,19.34,19.82
30880,25.20,20.31,19.82,19.34,19.34
30920,25.20,20.31,19.82,19.82,19.34
30960,25.68,20.80,19.82,19.34,19.82
30999,25.20,20.80,19.82,19.34,19.34
31039,25.20,20.80,19.34,19.34,19.34
31078,25.20,20.80,19.82,19.34,19.82
31118,25.20,20.31,19.82,19.34,19.82
31158,25.20,20.80,19.82,19.34,19.34
31197,25.20,20.80,19.82,19.34,19.82
31237,25.68,20.80,19.82,19.82,19.34
31276,25.20,20.31,19.82,19.82,19.34
31315,25.68,20.80,19.82,19.34,19.34
31354,25.20,20.31,19.82,19.34,19.34
31394,25.68,20.80,19.82,19.34,19.82
31434,25.20,20.80,19.82,19.82,19.34
31473,25.20,20.31,19.34,19.34,19.82
31513,25.20,20.80,19.82,19.34,19.82
31552,25.68,20.80,19.82,19.34,20.31
31592,25.20,20.80,19.82,19.34,19.34
31632,25.68,20.80,19.82,19.34,19.82
31671,25.20,20.80,19.82,19.82,19.82
31711,25.20,20.80,19.34,19.34,19.82
31750,25.20,20.80,19.82,19.34,19.34
31790,25.68,20.80,19.82,19.82,19.34
31830,25.20,20.80,19.82,19.34,19.34
31868,25.20,20.80,19.82,19.34,19.82
31908,25.68,20.31,19.82,19.34,19.82
31947,25.20,20.80,19.82,19.82,19.82
31987,25.20,20.80,19.82,19.34,19.82
32027,25.68,20.80,19.82,19.82,19.82
32066,25.20,20.31,19.34,19.34,19.34
32106,25.20,20.31,19.82,19.34,19.82
32145,25.68,20.80,19.82,19.34,19.82
32185,25.68,20.80,19.82,19.34,19.34
32225,25.68,20.31,19.82,19.34,19.82
32264,25.68,20.80,19.82,19.34,19.82
32304,25.68,20.31,19.82,19.34,19.34
32343,25.68,20.80,19.82,18.85,19.34
32382,25.68,20.80,19.82,19.34,19.82
32422,25.68,20.80,19.82,19.34,19.34
32461,25.68,20.31,19.82,19.34,19.34
32501,25.68,20.80,19.82,19.82,19.34
32540,25.68,20.80,19.82,19.34,19.82
32580,25.68,20.80,19.82,19.34,19.82
32619,26.17,21.29,20.31,20.31,19.82
32659,25.68,20.80,19.82,19.34,19.82
32699,25.20,20.80,19.82,19.82,20.31
32738,25.68,20.80,19.82,19.82,19.34
32778,25.68,20.31,19.82,19.34,19.82
32817,25.20,20.80,19.82,19.34,19.82
32857,25.68,20.80,19.82,19.82,19.82
32897,25.68,20.80,20.31,19.34,19.82
32935,25.68,20.80,19.82,19.34,19.82
32975,25.68,21.29,19.82,19.34,19.82
33014,25.68,20.80,19.82,19.34,19.34
33054,25.68,20.80,19.82,19.34,19.34
33094,25.68,20.80,19.82,19.34,19.82
33133,25.68,20.31,19.82,19.34,19.82
33173,25.20,20.80,19.82,19.34,19.34
33212,25.68,20.80,19.82,19.82,19.34
33252,25.20,20.80,19.82,19.34,19.82
33292,25.68,20.31,19.82,19.34,19.34
33331,25.68,20.80,19.82,19.82,19.82
33371,25.68,20.31,19.82,19.34,19.82
33410,25.68,20.80,19.82,19.34,19.82
33449,25.68,20.80,19.82,19.82,19.82
33489,25.68,20.31,19.82,19.34,19.82
33528,25.68,20.80,19.82,19.34,19.82
33568,25.68,20.80,19.82,19.34,19.82
33607,25.68,20.80,19.82,19.34,19.34
33647,25.68,20.80,19.82,19.34,19.82
33687,25.68,20.80,20.31,19.82,19.82
33726,25.20,20.80,19.82,19.34,19.34
33766,25.20,20.80,19.82,19.34,19.34
33805,25.68,20.80,19.82,19.82,20.31
33845,25.68,20.80,19.82,19.34,19.82
33884,25.20,20.80,19.82,19.34,19.34
33924,25.68,20.80,19.82,19.82,19.82
33964,25.68,20.80,19.82,19.34,19.34
34002,25.68,20.80,19.82,19.34,19.34
34042,25.68,20.80,19.82,19.82,19.82
34081,25.20,20.80,19.34,19.34,19.82
34121,25.68,20.80,19.82,19.82,19.82
34161,25.68,20.80,19.82,19.82,19.82
34200,25.68,20.80,19.82,19.34,19.82
34240,25.68,20.80,19.82,19.34,19.82
34279,25.68,20.80,19.82,19.82,19.82
34319,25.20,20.80,19.82,19.34,19.34
34359,25.68,20.80,19.82,19.34,19.34
34398,25.20,20.80,19.82,19.34,19.82
34438,25.68,20.80,19.82,19.34,19.34
34477,25.68,20.80,19.82,19.82,19.82
34516,25.68,20.80,19.82,19.34,19.82
34556,25.68,20.80,19.82,19.34,19.34
34595,25.68,20.80,19.82,19.34,19.82
34635,25.68,20.80,19.82,19.34,19.82
34674,25.20,20.80,19.82,19.82,19.82
34714,25.20,20.80,19.82,19.34,19.34
34754,25.20,20.80,19.82,19.34,19.82
34793,25.68,20.80,19.82,19.34,19.34
34833,25.68,20.80,19.82,19.34,19.34
34872,25.68,20.80,19.82,19.34,19.34
34912,25.68,20.80,19.82,19.34,19.34
34952,25.68,20.80,19.82,19.34,19.34
34991,25.68,20.80,19.82,19.34,19.34
35031,25.68,20.80,19.82,19.34,19.34
35069,25.20,20.80,19.82,19.34,19.34
35109,25.68,20.80,19.82,19.34,19.82
35148,25.68,20.80,19.82,19.34,19.82
35188,25.68,20.80,19.82,19.34,19.82
35228,25.68,20.80,19.82,19.82,19.34
35267,25.68,20.80,19.82,19.34,19.82
35307,25.20,20.80,19.82,19.34,19.34
35346,25.68,20.80,19.82,19.34,19.34
35386,25.68,20.80,19.82,19.34,19.34
35426,25.68,20.80,19.82,19.34,19.34
35465,25.68,20.80,19.82,19.34,19.34
35505,25.68,20.80,19.82,19.34,19.82
35544,25.68,20.80,19.82,19.34,19.34
35584,26.17,20.80,19.82,19.34,19.34
35623,25.68,20.80,19.82,19.34,19.82
35662,25.68,20.80,19.82,19.34,19.82
35702,25.68,20.80,19.34,19.82,19.34
35741,25.68,20.80,19.82,19.34,19.82
35781,25.68,20.80,19.82,19.82,19.82
35821,25.68,20.80,19.82,19.34,19.82
35860,25.68,20.80,19.82,19.34,19.82
35900,25.68,20.80,19.82,19.34,19.82
35939,25.68,20.80,19.82,19.34,19.82
35979,25.68,20.80,19.82,19.34,19.34
36019,25.68,20.80,19.82,19.34,19.34
36058,25.68,20.80,19.82,19.34,19.82
36098,25.68,20.80,19.82,19.34,19.34
36136,25.68,21.29,19.82,19.34,19.82
36176,25.68,20.80,19.82,19.34,19.82
36216,25.68,20.80,19.82,19.34,19.34
36255,25.68,21.29,19.82,19.34,19.34
36295,25.68,20.80,19.82,19.34,19.34
36334,25.68,20.80,19.82,19.34,19.82
36374,25.68,20.80,19.82,19.34,19.82
36413,25.68,20.80,19.82,19.34,19.82
36453,25.68,20.80,19.82,19.82,19.34
36493,25.68,20.80,19.82,19.34,19.82
36532,25.68,20.80,19.82,19.34,19.34
36572,25.68,20.80,19.82,19.34,19.34
36611,25.68,20.80,19.82,19.34,19.82
36651,25.68,20.80,19.82,19.34,19.82
36690,25.68,20.80,19.82,19.34,19.34
36729,25.68,20.80,19.82,19.34,19.82
36769,25.68,20.80,19.82,19.34,19.82
36808,25.68,20.80,19.82,19.34,19.34
36848,25.68,21.29,19.82,19.34,19.34
36888,25.68,20.80,19.82,19.34,19.34
36927,25.68,20.80,19.82,19.82,19.82
36967,25.68,20.80,19.82,19.34,19.34
37006,25.68,20.80,19.82,19.82,19.34
37046,25.68,20.80,19.82,19.34,19.82
37086,25.68,20.80,19.82,19.34,19.34
37125,25.68,20.80,19.82,19.34,20.31
37165,25.68,20.80,19.82,19.34,19.34
37203,25.68,20.80,19.82,19.34,19.82
37243,25.68,20.80,19.82,19.34,19.82
37283,25.68,20.80,19.82,19.34,19.34
37322,25.68,20.80,19.82,19.82,19.82
37362,25.68,20.80,19.82,19.34,19.82
37401,25.68,20.80,19.82,19.34,19.34
37441,26.17,20.80,19.82,19.82,19.82
37481,25.68,20.80,19.82,19.34,19.82
37520,25.68,20.80,19.82,19.34,19.82
37560,25.68,21.29,19.82,19.82,19.34
37599,25.68,20.80,19.34,19.34,19.34
37639,25.68,20.80,19.82,19.34,19.34
37678,25.68,20.80,20.31,19.82,19.82
37718,25.68,20.80,19.82,19.34,19.82
37757,25.68,20.80,19.82,19.34,19.82
37796,25.68,21.29,19.82,19.82,19.82
37836,25.68,20.80,19.82,19.34,19.82
37875,25.68,20.80,19.82,19.34,19.82
37915,25.68,21.29,19.82,19.82,19.82
37955,25.68,20.80,19.82,19.34,19.34
37994,25.68,20.80,19.82,19.34,19.34
38034,25.68,21.29,19.82,19.82,19.82
38073,25.68,20.80,19.82,19.34,19.82
38113,25.68,20.80,19.82,19.34,19.34
38153,25.68,20.80,19.82,19.82,19.82
38192,26.17,20.80,19.82,19.34,19.82
38232,25.68,20.80,19.82,19.34,19.82
38270,25.68,20.80,19.82,19.82,19.34
38310,25.68,20.80,19.82,19.34,19.82
38350,25.68,20.80,19.82,19.34,19.82
38389,25.68,20.80,19.82,19.82,20.31
38429,25.68,20.80,19.82,19.34,19.34
38468,25.68,20.80,19.82,19.34,19.82
38508,26.17,21.29,19.82,19.82,19.82
38548,25.68,20.80,19.82,19.34,19.82
38587,25.68,20.80,19.82,19.34,19.34
38627,25.68,20.80,19.82,19.82,19.82
38666,25.68,20.80,19.82,19.34,19.34
38706,25.68,20.80,19.82,19.34,19.34
38746,26.17,21.29,19.82,19.82,19.82
38785,25.68,20.80,19.82,19.34,19.82
38824,25.68,20.80,19.82,19.34,19.34
38863,25.68,20.80,19.82,19.82,19.82
38903,25.68,20.80,19.82,19.82,19.82
38942,25.68,20.80,19.82,19.34,19.34
38982,25.68,20.80,19.82,19.34,19.82
39022,26.17,20.80,19.82,19.34,19.34
39061,26.17,20.80,19.82,19.34,19.82
39101,25.68,20.80,19.82,19.34,19.82
39140,25.68,20.80,19.82,19.34,19.34
39180,25.68,20.80,19.82,19.34,19.34
39220,25.68,20.80,19.82,19.34,19.82
39259,25.68,20.80,19.82,19.34,19.34
39299,25.68,20.80,19.82,19.34,19.82
39337,25.68,20.80,19.82,19.34,19.82
39377,25.68,20.80,19.82,19.34,19.34
39417,25.68,20.80,19.82,19.34,19.34
39456,25.68,20.80,19.82,19.34,19.34
39496,25.68,20.80,19.82,19.34,19.82
39535,25.68,20.80,19.82,18.85,19.82
39575,25.68,20.80,19.82,19.34,19.82
39615,25.68,20.80,19.82,19.34,19.34
39654,25.68,20.80,19.82,19.34,19.34
39694,25.68,20.80,19.82,19.34,19.82
39733,25.68,20.80,19.82,19.34,19.82
39773,25.68,20.80,19.82,19.34,19.82
39813,25.68,20.80,19.82,19.34,19.34
39852,25.68,20.80,19.82,19.34,19.34
39891,26.17,20.80,19.82,19.34,19.34
39930,26.17,20.80,19.82,19.34,19.82
39970,26.17,20.80,19.82,19.34,19.34
40010,25.68,20.80,19.82,19.34,19.82
40049,25.68,20.80,19.82,19.82,19.82
40089,25.68,20.80,19.82,19.34,19.34
40128,25.68,20.80,19.82,19.82,19.34
40168,25.68,20.80,19.82,19.34,19.82
40207,25.68,20.80,19.82,19.34,19.82
40247,26.17,20.80,19.82,19.34,19.34
40287,25.68,20.80,19.82,19.82,19.34
40326,25.68,20.80,19.82,19.82,19.82
40366,26.17,20.80,19.82,19.34,19.82
40404,25.68,20.80,19.82,19.34,19.34
40444,26.17,20.80,19.82,19.34,19.34
40484,25.68,21.29,19.82,19.34,19.82
40523,26.17,20.80,19.82,19.34,19.34
40563,26.17,21.29,19.82,19.34,19.34
40602,25.68,20.80,19.82,19.34,19.82
40642,25.68,20.80,19.82,19.34,19.34
40682,25.68,20.80,19.82,19.34,19.82
40721,25.68,20.80,19.82,19.34,19.82
40761,25.68,20.80,19.82,19.34,19.82
40800,25.68,21.29,19.82,19.34,19.82
40840,26.17,21.29,19.82,19.34,19.34
40880,25.68,20.80,19.82,19.82,19.82
40919,25.68,20.80,19.82,19.34,19.82
40958,26.17,21.29,19.82,19.34,19.34
40997,25.68,20.80,19.82,19.34,19.34
41037,26.17,20.80,19.82,19.34,19.34
41077,26.17,20.80,19.82,19.34,19.34
41116,25.68,20.80,19.82,19.34,19.34
41156,25.68,20.80,20.31,19.34,19.34
41195,26.17,21.29,20.31,19.34,19.82
41235,25.68,21.29,19.82,19.34,19.82
41275,25.68,20.80,19.82,19.34,19.34
41314,26.17,20.80,19.82,19.82,19.82
41354,25.68,20.80,19.82,19.82,19.82
41393,25.68,20.80,19.82,19.34,19.34
41433,25.68,21.29,19.82,19.82,19.34
41472,26.17,20.80,19.82,19.82,19.82
41511,26.17,20.80,19.82,19.34,19.34
41551,26.17,20.80,19.82,19.34,19.82
41590,26.17,21.29,19.82,19.34,19.82
41630,25.68,21.29,19.82,19.34,19.34
41669,26.17,21.29,19.82,19.82,19.82
41709,25.68,21.29,19.82,19.34,19.82
41749,26.17,20.80,19.82,19.82,19.82
41788,26.17,21.29,19.82,19.82,19.82
41828,25.68,20.80,19.82,19.34,19.34
41867,25.68,20.80,19.82,19.34,19.34
41907,26.17,21.29,20.31,19.82,19.82
41947,26.17,20.80,19.82,19.34,19.34
41986,26.17,20.80,19.82,19.34,19.34
42025,26.17,21.29,19.82,19.82,19.82
42064,26.17,21.29,19.82,19.34,19.34
42104,26.17,20.80,19.82,19.82,19.34
42144,26.17,21.29,19.82,19.34,19.34
42183,26.17,20.80,19.82,19.34,19.34
42223,25.68,21.29,19.82,19.34,19.82
42262,26.17,21.29,19.82,19.82,19.82
42302,25.68,21.29,19.82,19.34,19.34
42342,25.68,20.80,19.82,19.34,19.34
42381,26.17,21.29,20.31,19.82,19.34
42421,26.17,20.80,19.82,19.82,19.82
42460,25.68,21.29,19.82,19.34,19.34
42500,25.68,21.29,20.31,19.82,19.82
42540,26.17,21.29,19.82,19.34,19.82
42578,25.68,20.80,19.82,19.82,19.82
42618,25.68,21.29,19.82,19.82,19.82
42657,25.68,21.29,19.82,19.34,19.34
42697,25.68,21.29,19.82,19.34,19.34
42736,26.17,20.80,19.82,19.82,19.82
42776,26.17,20.80,19.82,19.34,19.82
42816,25.68,20.80,19.82,19.34,19.34
42855,26.17,20.80,19.82,19.34,19.82
42895,25.68,21.29,19.82,19.34,19.82
42934,25.68,21.29,19.82,19.34,19.34
42974,26.17,21.29,20.31,19.82,19.82
43014,26.17,20.80,19.82,19.34,19.82
43053,25.68,20.80,19.82,19.34,19.82
43092,25.68,20.80,19.34,19.82,19.82
43131,26.17,20.80,19.82,19.34,19.82
43171,25.68,20.80,19.82,19.34,19.82
43211,26.17,20.80,19.82,19.82,20.31
43250,26.17,21.29,19.82,19.34,19.82
43290,26.17,21.29,19.82,19.82,19.82
43329,25.68,21.29,19.82,19.82,19.82
43369,25.68,20.80,19.82,18.85,19.34
43409,26.17,21.29,19.82,19.34,19.82
43448,26.17,20.80,19.82,19.34,19.82
43488,26.17,20.80,19.82,19.34,19.34
43527,25.68,20.80,19.82,19.34,19.82
43567,26.17,21.29,19.82,19.34,19.82
43607,26.17,21.29,20.31,19.34,19.34
43645,25.68,21.29,19.82,19.34,19.34
43685,26.17,21.29,19.82,19.34,19.82
43724,26.17,20.80,19.82,19.34,19.34
43764,25.68,20.80,19.82,19.82,19.82
43804,26.17,20.80,19.82,19.82,19.82
43843,25.68,20.80,19.82,19.34,19.34
43883,25.68,20.80,19.82,19.34,19.82
43922,26.17,20.80,19.82,19.34,19.34
43962,26.17,21.29,19.82,19.34,19.34
44001,26.17,21.29,19.82,19.34,19.82
44041,26.17,20.80,19.82,19.34,19.82
44081,25.68,21.29,19.82,19.34,19.82
44120,26.17,20.80,19.82,19.34,19.34
44160,26.17,21.29,19.82,19.34,19.82
44198,25.68,21.29,19.82,19.34,19.34
44238,26.17,20.80,19.82,19.34,19.34
44278,26.17,20.80,19.82,19.34,19.82
44317,26.17,20.80,19.82,19.34,19.82
44357,26.17,20.80,19.82,19.34,19.34
44396,25.68,20.80,19.82,19.34,19.34
44436,26.17,20.80,19.82,19.34,19.82
44476,26.17,20.80,19.82,19.34,19.82
44515,25.68,20.80,19.82,19.34,19.34
44555,26.17,20.80,19.82,19.82,19.82
44594,25.68,20.80,19.82,19.34,19.34
44634,26.17,21.29,19.82,19.34,18.85
44674,26.17,21.29,19.82,19.34,19.34
44712,26.17,20.80,19.82,19.34,19.82
44752,26.17,20.80,19.82,19.82,20.31
44791,26.17,20.80,19.82,19.34,19.34
44831,26.17,21.29,19.82,19.34,19.34
44871,26.17,20.80,19.82,19.82,19.34
44910,26.17,21.29,19.82,19.34,19.34
44950,25.68,20.80,20.31,19.34,19.82
44989,26.17,20.80,19.82,19.34,19.82
45029,26.66,21.29,19.82,19.82,19.82
45069,26.17,21.29,19.82,19.34,19.34
45108,26.17,21.29,19.82,19.34,19.34
45148,26.17,21.29,19.82,19.34,19.34
45187,26.17,21.29,19.82,19.34,19.34
45227,26.17,21.29,20.31,19.34,19.82
45265,25.68,20.80,19.82,19.34,19.82
45305,26.17,21.29,19.82,19.34,19.82
45345,26.17,20.80,19.82,19.34,19.34
45384,26.17,21.29,19.82,19.34,19.82
45424,26.17,21.29,19.82,19.82,19.34
45463,26.17,21.29,19.82,19.34,19.34
45503,26.17,20.80,19.82,19.34,19.34
45543,26.17,21.29,19.82,19.34,19.34
45582,26.17,21.29,20.31,19.34,19.82
45622,26.17,21.29,19.82,19.34,19.34
45661,26.17,21.29,19.82,19.34,19.82
45701,26.17,21.29,19.82,19.34,19.82
45741,26.17,20.80,19.82,19.82,19.34
45779,26.17,21.29,19.82,19.82,19.34
45819,26.17,20.80,19.82,19.34,19.34
45858,26.17,21.29,19.82,19.34,19.34
45898,26.17,21.29,19.82,19.82,19.82
45938,26.17,20.80,19.82,19.34,19.34
45977,26.17,20.80,19.82,19.34,20.31
46017,26.17,21.29,19.82,19.34,19.82
46056,26.17,21.29,19.82,19.34,19.34
46096,26.17,21.29,19.82,19.34,19.34
46136,26.17,21.29,19.82,19.34,19.82
46175,26.17,20.80,19.82,19.34,19.34
46215,26.17,21.29,19.82,19.34,19.34
46254,26.17,21.29,19.82,19.82,19.82
46294,26.17,20.80,19.82,19.34,19.34
46333,25.68,21.29,19.82,19.34,19.34
46372,26.17,21.29,19.82,19.34,19.82
46412,26.17,21.29,19.82,19.34,19.82
46451,26.17,21.29,19.82,19.34,20.31
46491,26.17,21.29,19.82,19.82,19.82
46530,26.17,21.29,19.82,19.82,19.82
46570,26.17,20.80,19.82,19.34,19.82
46610,26.17,21.29,20.31,19.82,19.34
46649,26.17,21.29,19.82,19.34,19.82
46689,26.17,21.29,19.82,19.34,19.34
46728,26.66,21.29,20.31,19.82,19.34
46768,26.17,21.29,19.82,19.34,19.34
46808,26.17,21.29,20.31,19.34,19.82
46846,26.17,21.29,20.31,19.82,19.82
46886,26.17,21.29,19.82,19.34,19.34
46925,26.17,21.29,20.31,19.34,19.82
46965,26.17,21.29,20.31,19.82,20.31
47005,26.17,20.80,19.82,19.82,19.82
47044,26.17,20.80,19.82,19.34,19.82
47084,26.17,21.29,19.82,19.82,19.34
47123,26.17,21.29,19.82,19.34,19.82
47163,26.17,21.29,19.82,19.34,19.34
47203,26.17,20.80,20.31,19.34,20.31
47242,26.17,21.29,19.82,19.82,19.82
47282,26.17,21.29,19.82,19.34,19.34
47321,26.17,21.29,20.31,19.82,19.82
47361,26.17,21.29,19.82,19.34,19.34
