Time(ms),Temp1,Temp2,Temp3,Temp4,Temp5,Ambient
0,36.43,34.47,35.45,33.98,33.98,20.31
1002,35.94,34.47,35.45,33.50,33.98,20.31
2004,36.43,34.47,35.45,33.98,33.98,20.31
3008,35.94,34.47,35.45,33.98,33.98,20.31
4011,35.94,34.47,35.45,33.98,34.47,20.31
5014,35.94,34.47,35.45,33.98,33.98,20.31
6017,35.94,34.47,35.45,33.98,33.98,20.31
7020,35.94,34.47,35.45,33.98,33.98,20.31
8023,35.94,34.47,35.45,33.98,34.47,20.31
9026,35.94,34.47,35.45,33.98,33.98,20.31
10029,35.94,34.47,35.45,33.98,33.98,20.31
11032,35.94,33.98,35.45,33.98,33.98,20.31
12035,35.94,34.47,35.45,33.50,33.98,20.31
13038,35.94,33.98,35.45,33.98,33.98,20.31
14041,35.94,33.98,35.45,33.98,33.98,20.31
15043,35.94,34.47,35.45,33.98,33.98,20.31
16047,35.94,33.98,35.45,33.98,33.98,20.31
17049,35.94,33.98,35.45,33.98,33.98,19.82
18053,35.94,34.47,35.45,33.98,33.98,20.31
19055,35.94,33.98,35.45,33.98,33.98,20.31
20059,35.94,34.47,35.45,33.50,33.98,20.31
21061,35.94,33.98,35.45,33.50,33.98,20.31
22065,35.94,33.98,35.45,33.50,33.98,19.82
23067,35.94,33.98,35.45,33.50,33.98,20.31
24071,35.94,33.98,34.96,33.50,33.98,20.31
25073,35.94,33.98,34.96,33.50,33.98,20.31
26077,35.94,33.98,35.45,33.50,33.98,20.31
27079,35.94,33.98,35.45,33.50,33.98,20.31
28083,35.94,33.98,34.96,33.50,33.98,20.31
29085,35.94,34.47,34.96,33.50,33.98,19.82
30089,35.94,33.98,35.45,33.98,33.98,20.31
31091,35.94,33.98,34.96,33.98,33.98,20.31
32095,35.45,33.98,34.96,33.50,33.50,19.82
33097,35.94,33.98,34.96,33.98,33.50,20.31
34101,35.94,33.98,34.96,33.50,33.50,19.82
35103,35.94,33.98,34.96,33.50,33.50,20.31
36107,35.94,33.98,34.96,33.50,33.98,20.31
37109,35.94,33.98,34.96,33.50,33.50,19.82
38113,35.45,33.98,34.96,33.50,33.50,19.82
39115,35.94,33.98,34.96,33.50,33.50,19.82
40119,35.45,33.98,34.96,33.50,33.50,20.31
41121,35.94,33.98,34.96,33.50,33.50,19.82
42125,35.94,33.98,34.96,33.50,33.50,20.31
43127,35.94,33.98,34.96,33.50,33.98,19.82
44131,35.45,33.98,34.96,33.50,33.50,19.82
45133,35.94,33.98,34.96,33.50,33.98,19.82
46137,35.45,33.98,34.96,33.50,33.98,19.82
47139,35.45,33.98,34.96,33.50,33.50,19.82
48143,35.45,33.98,34.47,33.50,33.50,19.82
49145,35.45,33.50,34.96,33.50,33.50,19.82
50149,35.45,33.50,34.96,33.01,33.50,19.82
51151,35.45,33.98,34.96,33.50,33.50,19.82
52155,35.45,33.98,34.96,33.50,33.50,20.31
53157,35.45,33.98,34.47,33.01,33.50,19.82
54161,35.45,33.50,34.47,33.50,33.50,20.31
55163,35.45,33.50,34.47,33.01,33.01,19.82
56167,35.45,33.98,34.47,33.50,33.98,19.82
57169,34.96,33.50,34.47,33.50,33.50,19.82
58173,35.45,33.98,34.96,33.50,33.01,19.82
59175,35.45,33.98,34.47,33.50,33.98,19.82
60179,35.45,33.98,34.96,33.50,33.50,19.82
61181,35.45,33.50,34.47,33.01,33.50,19.82
62185,35.45,33.98,34.96,33.01,33.50,19.82
63187,35.45,33.50,34.47,33.50,33.50,19.82
64191,35.45,33.98,34.47,33.50,33.50,19.82
65193,35.45,33.50,34.47,33.50,33.50,20.31
66197,35.45,33.50,34.47,33.01,33.50,19.82
67200,35.45,33.50,34.47,33.01,33.98,19.82
68203,35.45,33.50,34.47,33.50,33.01,19.82
69206,35.45,33.50,34.47,33.50,33.50,19.82
70209,34.96,33.50,34.47,33.01,33.01,19.82
71212,34.96,33.50,34.47,33.50,33.01,19.82
72215,34.96,33.50,34.47,33.01,33.50,20.31
73218,34.96,33.50,34.47,33.50,33.50,19.82
74221,34.96,33.50,33.98,33.01,33.01,19.82
75224,34.96,33.50,34.47,33.01,33.01,19.82
76227,34.96,33.50,34.47,33.01,33.50,19.82
77230,34.96,33.50,34.47,33.01,33.01,19.82
78233,34.96,33.50,33.98,33.01,33.01,20.31
79236,34.96,33.50,33.98,33.01,33.01,19.82
80239,34.96,33.01,34.47,33.01,33.01,20.31
81242,34.96,33.50,33.98,33.01,33.01,19.82
82245,34.96,33.01,33.98,33.01,33.01,19.82
83248,34.96,33.50,33.98,33.01,33.01,20.31
84251,34.96,33.50,33.98,33.01,33.01,19.82
85254,34.96,33.01,33.98,33.01,33.01,20.31
86257,34.96,33.01,33.98,33.01,33.01,19.82
87260,34.96,33.01,33.98,33.01,33.01,19.82
88263,34.47,33.01,33.98,32.52,32.52,19.82
89266,34.96,33.01,33.98,32.52,32.52,20.31
90269,34.96,33.50,33.98,32.52,33.01,20.31
91272,34.96,33.01,33.98,32.52,33.01,19.82
