Time(ms),Temp1,Temp2,Temp3,Temp4,Temp5
3550,20.31,19.34,19.34,19.34,19.82
3588,20.31,19.34,19.34,19.34,19.82
3627,20.31,19.34,19.34,19.34,19.34
3664,20.31,19.34,19.34,18.85,19.34
3703,20.31,19.34,19.34,19.34,19.82
3742,20.31,19.34,19.34,19.34,19.34
3780,20.31,19.34,19.34,19.34,20.31
3819,20.31,19.34,19.34,19.34,19.34
3857,20.31,19.34,19.34,19.34,19.34
3896,20.31,18.85,19.34,18.85,19.82
3935,20.31,19.34,19.34,19.34,19.34
3973,20.31,19.34,19.34,19.34,19.34
4012,20.31,19.34,19.34,19.34,19.34
4049,20.31,19.34,19.34,18.85,19.82
4088,20.31,19.34,19.34,18.85,19.34
4126,20.31,19.34,19.82,19.34,19.82
4165,20.80,19.82,19.82,19.34,19.82
4204,20.31,19.34,19.34,19.34,19.34
4242,20.31,19.34,19.34,19.34,19.82
4281,20.31,19.34,19.34,18.85,19.34
4319,19.82,19.34,19.34,19.34,19.82
4358,20.31,19.34,19.34,19.34,18.85
4396,20.31,19.34,19.34,19.34,19.82
4434,20.31,19.34,19.34,19.34,19.82
4473,20.31,19.34,19.34,19.34,19.34
4511,20.31,19.34,19.34,19.34,19.34
4550,20.31,18.85,19.34,19.34,19.34
4588,20.31,19.34,19.34,19.34,19.34
4627,20.31,19.34,19.34,19.34,19.82
4666,20.31,19.34,19.34,19.34,19.82
4704,20.31,19.34,19.34,19.34,19.34
4743,20.31,18.85,19.34,19.34,19.34
4781,20.31,18.85,19.34,19.34,19.34
4819,20.31,19.34,19.34,19.34,19.34
4857,20.31,18.85,19.34,19.34,19.34
4896,19.82,19.34,19.34,19.34,19.82
4935,20.31,18.85,19.34,18.85,19.82
4973,20.31,19.34,19.34,19.34,19.34
5012,20.31,19.34,19.34,19.34,19.34
5050,20.31,18.85,19.34,19.34,19.34
5089,20.31,19.34,19.82,19.34,19.34
5127,20.80,19.34,19.82,19.34,19.82
5166,20.80,19.34,19.82,19.82,19.82
5204,20.31,19.34,19.34,19.34,19.34
5242,20.31,19.34,19.34,18.85,19.34
5281,20.31,19.34,19.34,19.34,19.34
5319,20.31,18.85,19.34,19.34,19.34
5358,20.31,19.34,19.34,19.34,19.34
5396,20.31,19.34,19.34,19.34,19.82
5435,20.31,19.34,19.34,19.34,19.34
5474,20.31,19.34,19.34,19.34,19.82
5512,20.31,19.34,19.34,19.34,19.34
5551,20.31,18.85,19.34,19.34,19.34
5588,20.31,19.34,19.34,19.34,19.82
5627,20.31,19.34,19.34,19.34,19.34
5666,20.31,19.34,19.34,19.34,19.34
5704,20.31,19.34,19.34,19.34,19.82
5743,20.31,19.34,19.34,19.34,19.34
5781,20.31,19.34,19.34,19.34,19.82
5820,20.31,19.34,19.34,19.34,19.82
5858,20.31,19.34,19.34,19.34,19.34
5897,20.31,19.34,19.34,19.34,19.82
5936,20.31,19.34,19.34,19.34,19.82
5974,20.31,19.34,19.34,19.34,19.34
6012,20.31,19.34,19.34,19.34,19.34
6050,20.31,19.34,19.34,19.34,19.82
6089,20.31,18.85,19.34,19.34,19.34
6127,20.31,19.34,19.34,19.34,19.82
6166,19.82,19.34,19.34,19.34,18.85
6205,20.31,19.34,19.34,19.34,19.82
6243,20.31,19.34,19.34,19.34,19.34
6282,20.31,19.34,19.34,18.85,19.82
6320,20.31,19.34,19.34,19.34,19.82
6359,20.31,19.34,19.34,18.85,19.34
6397,20.31,19.34,19.34,18.85,19.34
6435,20.31,19.34,19.34,19.34,19.34
6474,20.31,19.34,19.34,19.34,19.34
6512,20.31,19.34,19.34,19.34,19.82
6551,20.31,18.85,19.34,18.85,19.34
6589,20.31,19.34,19.34,18.85,19.34
6628,20.31,19.34,19.34,19.34,19.34
6667,20.31,19.34,19.34,19.34,19.82
6705,20.31,19.34,19.34,19.34,18.85
6744,20.31,19.34,19.34,19.34,19.34
6781,20.31,19.34,19.34,19.34,19.82
6820,20.31,19.34,19.34,19.34,19.82
6858,20.31,18.85,19.34,19.34,19.34
6897,20.31,19.34,19.34,19.34,19.34
6936,20.31,18.85,19.34,19.34,19.34
6974,19.82,19.34,19.34,19.34,19.82
7013,20.31,19.34,19.34,19.34,19.34
7051,20.31,19.34,19.34,19.34,19.34
7090,20.31,19.82,19.34,19.34,19.82
7129,20.31,19.34,19.34,19.34,19.34
7166,20.31,19.34,19.34,19.34,19.34
7205,20.31,19.34,19.34,18.85,18.85
7243,20.31,19.34,19.34,18.85,19.34
7282,20.31,18.85,19.34,19.34,19.34
7320,20.31,19.34,19.34,19.34,19.34
7359,20.31,19.34,19.34,19.34,19.34
7398,20.31,19.34,19.34,19.34,19.34
7436,20.31,19.34,19.34,19.34,19.82
7475,20.31,19.34,19.34,19.34,19.34
7513,20.31,19.34,19.34,19.34,19.34
7552,20.31,19.34,19.34,19.34,19.34
7589,20.31,19.34,19.34,19.34,19.34
7628,20.31,19.34,19.34,19.34,19.82
7667,20.31,19.34,19.34,19.34,19.34
7705,19.82,19.34,19.34,18.85,19.34
7744,20.31,19.34,19.34,19.34,19.34
7782,20.31,19.34,19.34,19.34,19.82
7821,20.31,19.34,19.34,19.34,19.82
7859,20.31,19.34,19.34,19.34,19.34
7898,20.31,19.34,19.34,19.34,19.34
7937,20.31,19.34,19.34,19.34,19.34
7974,20.31,19.34,19.34,19.34,19.34
8013,20.31,19.34,19.34,19.34,19.34
8051,20.31,19.34,19.34,19.34,19.34
8090,20.31,18.85,19.34,18.85,19.34
8129,20.31,19.34,19.34,18.85,19.34
8167,20.31,19.34,19.34,19.34,19.34
8206,20.31,19.34,19.34,19.34,19.34
8244,20.31,19.34,19.34,19.34,19.34
8283,20.31,19.34,19.34,19.34,19.34
8321,20.31,19.34,19.34,19.82,19.82
8359,20.80,19.82,19.82,19.82,19.82
8398,20.80,19.34,19.34,19.34,19.34
8436,20.80,19.34,19.34,19.82,19.82
8475,20.31,19.34,19.34,19.34,19.82
8513,20.31,19.34,19.34,18.85,19.82
8552,20.31,19.34,19.34,19.34,19.34
8590,20.31,19.34,19.34,19.34,19.82
8629,20.31,19.34,19.34,19.34,19.34
8668,20.31,19.34,19.34,19.34,19.34
8706,20.31,19.34,19.34,19.34,19.34
8744,20.31,19.34,19.34,19.34,19.34
8782,20.31,19.34,19.34,19.34,19.34
8821,20.31,19.34,19.34,19.34,19.34
8860,20.31,19.34,19.34,19.82,19.34
8898,20.31,19.34,19.34,19.34,19.34
8937,20.31,19.34,19.34,18.85,19.34
8975,20.31,19.34,19.34,19.34,19.34
9014,20.31,19.34,19.34,19.34,19.34
9052,20.31,19.34,19.34,19.34,19.82
9091,20.31,19.34,19.34,18.85,19.34
9129,20.31,19.34,19.34,19.34,19.34
9167,20.31,19.34,19.34,19.34,19.34
9206,19.82,19.34,19.34,19.34,19.34
9244,20.31,19.34,19.34,19.34,19.82
9283,20.31,19.34,19.34,19.34,19.34
9321,20.31,19.34,19.34,19.34,19.82
9360,20.31,19.34,19.34,19.34,19.34
9399,20.31,19.34,19.34,19.34,18.85
9437,20.31,19.34,19.34,19.34,19.34
9476,20.31,19.34,19.34,19.82,19.82
9513,20.31,19.34,19.34,19.82,19.34
9552,20.31,19.34,19.34,18.85,19.34
9591,20.31,19.34,19.34,18.85,19.34
9629,19.82,18.85,19.34,19.34,19.82
9668,20.31,19.34,19.34,19.82,19.34
9706,20.31,19.82,19.34,19.82,19.34
9745,20.31,19.34,19.34,19.34,19.34
9783,20.31,19.34,19.34,19.34,19.34
9822,20.31,19.34,19.34,19.34,19.34
9861,20.31,19.34,19.34,18.85,19.34
9899,20.31,19.34,19.34,19.34,19.34
9937,19.82,18.85,19.34,19.34,19.34
9975,20.31,19.34,19.34,19.82,19.82
10014,20.31,19.34,19.34,19.34,19.82
10053,20.31,19.34,19.34,19.34,19.82
10093,20.31,18.85,19.34,19.34,19.34
10133,20.31,19.34,19.34,19.34,19.82
10172,20.31,19.34,19.34,19.82,19.82
10212,20.31,18.85,19.34,19.34,19.34
10251,20.31,19.34,19.34,19.34,19.34
10291,20.31,19.34,19.34,19.34,19.82
10331,20.31,19.34,19.34,19.34,19.34
10370,20.31,19.34,19.34,19.34,19.34
10409,20.31,18.85,19.34,19.34,19.82
10448,20.31,19.34,19.34,19.34,19.34
10488,20.31,19.34,19.34,19.34,19.34
10528,20.31,19.34,19.34,19.34,19.82
10567,19.82,18.85,19.34,19.34,19.34
10607,20.31,19.34,19.34,19.34,19.34
10646,20.31,19.34,19.34,19.34,19.82
10686,20.31,19.34,19.34,19.34,18.85
10726,20.31,19.34,19.34,19.34,19.34
10765,20.31,19.34,19.34,19.34,19.82
10805,19.82,19.34,19.34,19.34,19.34
10844,20.31,19.34,19.34,19.34,19.34
10884,20.31,19.34,19.34,18.85,19.34
10924,20.31,19.34,19.34,19.34,19.82
10962,20.80,19.34,19.34,19.34,19.82
11002,19.82,19.34,19.34,18.85,19.82
11041,19.82,18.85,19.34,19.34,19.34
11081,20.31,19.34,19.34,19.34,19.34
11120,20.31,19.34,19.34,19.34,19.34
11160,20.31,19.34,19.34,19.34,19.34
11200,20.31,19.34,19.34,19.34,19.34
11239,20.31,19.34,19.34,19.34,19.82
11279,20.80,19.34,19.34,19.34,19.34
11318,20.31,19.34,19.34,19.34,19.82
11358,20.31,19.34,19.34,19.34,19.34
11398,20.31,19.34,19.34,19.34,19.82
11437,20.31,19.34,19.34,19.34,19.34
11476,19.82,19.34,19.34,19.82,19.34
11515,20.31,18.85,19.34,19.34,19.34
11555,20.31,18.85,19.34,19.34,19.34
11595,20.31,19.34,19.34,19.34,19.34
11634,20.31,18.85,19.34,19.34,19.34
11674,20.31,19.34,19.34,19.34,19.82
11713,20.31,19.34,18.85,19.34,18.85
11753,20.31,19.34,19.34,19.34,19.34
11793,20.31,19.34,19.34,19.34,19.34
11832,20.31,19.34,19.34,19.34,19.34
11872,20.31,18.85,19.34,19.34,19.82
11911,20.31,19.34,19.34,19.34,19.34
11951,19.82,18.85,19.34,19.34,19.34
11991,20.80,19.34,19.34,19.34,19.34
12029,20.31,19.34,19.34,19.34,19.34
12069,20.31,19.34,19.34,19.34,18.85
12108,20.31,19.34,19.34,19.34,19.34
12148,20.31,19.34,19.34,19.34,19.82
12188,20.31,19.34,19.34,19.34,19.34
12227,20.31,18.85,19.34,19.34,19.82
12267,20.31,19.34,19.34,19.34,19.34
12306,19.82,19.34,19.34,19.34,19.34
12346,20.31,19.34,19.34,19.34,18.85
12385,20.31,19.34,19.34,19.34,19.82
12425,19.82,18.85,19.34,19.34,19.34
12465,20.31,19.34,19.34,19.34,19.34
12504,20.31,19.34,19.34,18.85,19.82
12544,20.31,18.85,19.34,19.34,19.34
12582,20.31,19.34,19.34,19.34,19.34
12622,20.31,19.34,19.34,18.85,19.34
12662,20.31,18.85,19.34,19.34,19.34
12701,20.31,19.34,18.85,19.34,19.82
12741,20.31,19.34,19.34,18.85,19.82
12780,20.31,19.34,19.34,18.85,19.34
12820,20.31,18.85,19.34,19.34,19.34
12860,20.31,19.34,19.34,19.34,19.82
12899,20.31,19.34,18.85,19.34,19.82
12939,20.31,19.34,19.34,18.85,19.34
12978,20.31,19.34,19.34,18.85,19.34
13018,20.31,19.34,19.34,19.34,19.34
13058,20.31,19.34,19.34,18.85,19.82
13096,20.31,19.34,19.34,19.34,19.82
13136,20.31,19.34,19.34,19.34,19.34
13175,20.31,19.34,19.34,19.34,19.34
13215,20.31,19.34,19.34,19.34,19.34
13255,20.31,19.34,19.34,19.34,19.34
13294,20.80,19.34,19.34,19.34,19.34
13334,20.31,19.34,19.34,19.34,19.34
13373,20.31,19.34,19.34,19.34,20.31
13413,20.31,19.34,19.34,19.34,19.34
13453,20.31,19.34,19.34,19.34,19.34
13492,20.31,19.34,19.34,19.34,19.34
13532,19.82,19.34,19.34,19.34,18.85
13571,20.31,19.34,19.34,19.34,19.82
13611,20.31,19.34,19.34,19.34,19.34
13649,20.31,19.34,19.34,19.34,19.82
13689,20.31,19.34,19.34,19.34,19.82
13729,20.31,19.34,19.34,19.34,19.34
13768,20.31,19.34,19.34,19.34,19.82
13808,20.31,19.34,19.34,19.34,19.82
13847,20.31,18.85,19.82,19.34,19.34
13887,19.82,19.34,19.34,19.34,19.34
13927,20.31,19.34,19.34,19.34,19.82
13966,20.31,19.34,19.34,19.34,19.34
14006,19.82,19.34,19.34,19.34,19.34
14045,20.31,19.34,19.34,19.34,19.82
14085,20.31,19.34,19.34,19.34,19.34
14125,20.31,19.34,19.34,19.34,19.82
14163,20.31,19.34,19.34,19.82,20.31
14203,20.31,19.34,19.34,19.34,19.82
14242,20.31,19.34,19.34,19.34,19.82
14282,20.80,19.82,19.82,19.82,20.31
14322,20.31,19.34,19.34,18.85,19.82
14361,20.31,19.34,19.34,19.34,19.34
14401,20.31,18.85,19.34,19.34,19.82
14440,20.31,18.85,19.82,19.34,19.34
14480,20.31,19.34,19.34,19.34,19.82
14520,20.31,19.34,19.34,19.34,19.34
14559,20.31,19.34,19.34,19.34,19.34
14599,20.31,19.34,19.34,19.34,19.34
14638,20.31,19.34,19.34,19.82,19.82
14678,20.31,19.34,19.34,19.82,19.34
14717,20.31,19.34,19.34,19.34,19.82
14756,20.31,19.34,19.34,19.34,19.34
14796,20.31,18.85,19.34,19.34,19.82
14835,20.31,19.34,19.34,19.34,19.82
14875,20.31,19.34,19.34,19.34,19.82
14914,20.31,18.85,19.34,18.85,19.34
14954,20.31,19.34,19.34,19.34,19.34
14994,20.31,19.34,19.34,19.34,19.82
15033,20.31,19.34,19.34,19.34,19.34
15073,20.31,19.34,19.34,19.34,19.34
15112,20.31,19.34,19.34,19.34,19.82
15152,20.31,19.34,19.34,19.34,19.82
15192,20.31,19.34,19.34,19.34,19.34
15230,20.31,19.34,19.34,18.85,19.82
15270,20.31,18.85,19.34,19.34,19.34
15309,20.31,19.34,19.34,19.34,19.34
15349,20.31,19.34,19.34,19.34,19.82
15389,20.31,18.85,19.34,18.85,19.34
15428,20.31,18.85,19.34,19.34,19.34
15468,19.82,18.85,19.34,18.85,19.34
15507,20.31,19.34,19.34,19.34,19.34
15547,20.31,18.85,19.34,19.34,19.34
15587,20.31,19.34,19.34,18.85,19.34
15626,20.31,19.34,19.34,19.34,19.34
15666,20.31,19.34,19.34,18.85,19.82
15705,20.31,18.85,19.34,19.34,19.34
15745,19.82,19.34,19.34,19.34,18.85
15784,20.31,19.34,19.34,19.34,19.82
15823,20.31,19.34,19.34,19.34,19.34
15863,20.31,19.34,19.34,19.34,19.34
15902,20.31,19.34,19.34,19.34,18.85
15942,20.31,19.34,19.34,19.34,19.34
15982,20.31,19.34,19.34,18.85,19.82
16021,20.31,18.85,19.34,19.34,19.34
16061,20.31,19.34,19.34,19.34,19.34
16100,20.31,19.34,19.34,19.34,19.82
16140,20.31,19.34,19.34,19.34,19.34
16179,20.31,19.34,19.34,18.85,19.34
16219,20.31,19.34,19.34,19.34,19.82
16259,20.31,19.34,19.34,19.34,19.34
16297,20.31,19.34,19.34,19.34,19.82
16337,20.31,19.34,19.34,19.34,19.82
16376,20.31,19.34,19.34,19.34,19.34
16416,20.31,19.34,19.34,19.82,19.82
16456,20.31,19.34,19.34,18.85,19.34
16495,20.31,19.34,19.34,19.34,19.34
16535,20.31,19.34,19.34,18.85,19.34
16574,20.31,19.34,19.34,19.34,19.82
16614,20.80,19.34,19.34,19.34,19.82
16654,20.31,19.34,19.34,19.82,19.34
16693,20.31,18.85,19.34,18.85,19.82
16733,20.80,19.34,19.34,19.34,19.34
16772,20.31,18.85,19.34,19.34,19.34
16812,20.80,18.85,19.34,18.85,19.34
16851,20.31,19.34,19.34,19.34,19.34
16890,20.31,19.34,19.34,19.34,19.34
16930,20.31,18.85,19.34,18.85,19.34
16969,20.31,19.34,19.34,18.85,19.34
17009,20.31,19.34,18.85,18.85,18.85
17049,20.31,19.34,19.34,19.34,19.34
17088,20.31,19.34,19.34,19.34,19.34
17128,20.31,19.34,19.34,19.34,19.34
17167,20.31,19.34,19.34,19.34,19.34
17207,20.31,19.34,19.34,19.34,19.34
17247,20.31,19.34,19.34,19.34,19.34
17286,20.31,19.34,19.34,19.34,18.85
17326,20.31,19.34,19.34,19.34,19.82
17364,20.31,19.34,19.34,19.34,19.82
17404,20.31,19.34,19.34,19.34,19.82
17443,20.31,19.34,19.34,19.34,19.34
17483,20.31,19.34,19.34,18.85,19.34
17523,20.31,19.34,19.34,19.34,19.34
17562,20.31,19.34,19.34,19.34,19.34
17602,20.31,19.34,19.34,19.34,19.34
17641,20.31,19.34,19.34,19.34,19.82
17681,20.31,19.34,19.34,19.34,19.34
17721,20.31,19.34,19.82,19.34,19.82
17760,20.31,18.85,19.34,19.34,19.82
17800,20.80,19.34,19.34,19.34,19.82
17839,20.31,19.34,19.34,19.34,19.34
17879,20.31,19.34,19.34,19.34,19.34
17918,20.31,19.34,19.34,19.34,19.34
17957,19.82,19.34,19.34,19.34,19.34
17997,20.31,18.85,19.34,18.85,19.82
18036,20.31,19.34,19.34,19.34,19.34
18076,20.31,19.34,19.34,19.34,19.82
18116,20.31,19.34,19.34,19.34,19.34
18155,20.31,19.34,19.82,19.34,19.34
18195,20.31,19.34,19.34,19.34,19.34
18234,20.31,19.34,19.34,19.34,19.34
18274,20.31,19.34,19.34,19.34,19.82
18314,20.31,19.34,19.34,19.34,19.34
18353,20.31,19.34,19.34,19.34,19.82
18393,20.80,19.34,19.82,19.82,19.34
18432,20.31,19.34,19.34,19.34,20.31
18471,20.31,19.34,19.34,19.34,19.34
18511,20.31,19.34,19.82,19.82,19.82
18550,20.31,19.34,19.34,19.34,20.31
18590,20.31,19.34,19.34,19.34,19.34
18629,20.31,19.34,19.34,19.34,19.82
18669,20.31,18.85,19.82,19.34,19.34
18708,20.31,19.34,19.82,19.34,19.34
18748,20.31,19.34,19.34,19.34,19.82
18788,20.31,20.31,19.82,19.34,19.82
18827,20.31,19.34,19.34,19.34,19.34
18867,20.31,19.34,19.34,19.34,19.82
18906,20.31,18.85,19.34,19.34,19.34
18946,20.31,19.34,18.85,19.82,20.31
18985,20.80,19.34,19.34,19.82,19.82
19024,20.31,19.34,19.34,19.34,19.34
19064,20.31,19.34,19.34,19.34,19.82
19103,20.31,19.34,19.34,19.34,19.82
19143,20.80,19.34,19.82,19.82,19.82
19183,20.31,19.34,19.34,18.85,19.34
19222,20.31,19.34,19.34,19.34,19.82
19262,20.31,19.34,19.34,19.34,19.34
19301,20.31,19.34,19.34,19.34,19.82
19341,19.82,19.34,19.34,19.82,19.82
19381,20.31,18.85,19.34,19.34,19.34
19420,20.31,19.34,19.34,19.34,19.34
19460,20.31,19.34,19.34,19.34,19.82
19499,20.31,19.34,19.34,19.34,19.34
19538,20.31,19.34,19.34,19.34,19.34
19578,20.31,19.34,19.34,19.34,19.82
19617,20.31,18.85,19.34,19.34,19.82
19657,20.31,19.34,19.82,19.34,19.82
19696,20.31,19.34,19.34,19.34,19.82
19736,20.80,19.34,19.34,19.34,19.34
19776,20.31,18.85,19.34,18.85,19.82
19815,20.31,19.34,19.34,19.34,19.34
19855,20.31,19.34,19.34,19.82,19.34
19894,20.31,19.34,19.34,19.34,19.34
19934,20.31,18.85,19.82,18.85,19.34
19973,20.31,19.34,19.34,18.85,19.34
20013,20.31,19.34,19.34,19.34,19.82
20052,20.31,19.34,19.34,19.34,19.34
20091,20.31,19.34,19.34,19.34,19.82
20131,19.82,19.34,19.34,19.34,19.34
20170,20.31,19.34,19.34,19.34,19.82
20210,20.31,19.34,19.34,19.34,19.82
20250,20.31,19.34,19.34,19.34,19.82
20289,19.82,19.34,19.34,19.34,19.34
20329,20.31,18.85,19.34,19.34,19.34
20368,20.31,18.85,19.34,19.34,19.82
20408,19.82,19.34,19.82,19.34,19.82
20448,20.31,19.34,19.34,19.34,19.34
20487,20.80,19.34,19.34,19.34,19.34
20527,20.31,19.34,19.34,19.34,19.82
20566,20.31,19.34,19.34,19.34,19.82
20605,20.31,19.34,19.34,19.34,19.34
20645,20.31,19.34,19.34,19.34,19.34
20684,20.31,19.34,19.34,19.34,19.82
20724,20.31,19.34,19.34,19.34,19.34
20763,20.31,19.34,19.34,18.85,19.34
20803,20.31,19.34,19.34,19.34,18.85
20843,20.31,19.34,19.34,19.34,19.34
20882,20.31,19.34,19.34,19.34,19.34
20922,19.82,19.34,19.34,19.34,19.34
20961,20.31,18.85,19.34,19.34,19.34
21001,20.31,19.34,19.34,19.34,19.34
21041,20.31,19.34,19.34,19.34,19.82
21080,20.31,19.34,19.34,19.34,19.34
21120,20.31,19.34,19.34,19.34,19.34
21158,19.82,19.34,19.34,19.34,19.34
21198,20.31,19.34,19.34,19.34,19.34
21237,20.31,18.85,19.34,19.34,18.85
21277,20.31,19.34,19.34,19.34,19.82
21317,20.31,19.34,19.34,19.34,19.34
21356,20.31,19.34,19.34,19.34,19.34
21396,19.82,18.85,19.34,19.34,19.34
21435,20.31,19.34,19.34,19.34,19.34
21475,20.80,19.82,19.82,19.82,19.82
21515,20.31,19.34,19.34,19.34,19.82
21554,19.82,19.34,19.82,19.34,19.34
21594,20.80,19.82,19.82,19.82,20.31
21633,20.31,19.34,19.82,19.82,19.82
21672,20.80,19.82,19.82,19.82,19.82
21712,20.80,19.82,19.34,19.34,19.82
21751,20.31,19.34,19.34,19.34,19.82
21791,20.31,19.34,19.34,19.34,19.34
21830,20.31,18.85,19.34,18.85,19.34
21870,20.31,19.34,19.34,19.34,19.82
21910,20.31,19.34,19.34,19.34,19.34
21949,20.31,19.34,19.34,19.34,19.34
21989,20.31,19.34,19.34,18.85,18.85
22028,20.31,19.34,19.34,19.34,19.34
22068,20.31,19.34,19.34,18.85,19.34
22108,20.31,19.34,19.34,18.85,19.34
22147,20.31,19.34,19.34,19.34,19.34
22187,20.31,19.34,19.34,19.34,19.34
22225,20.31,19.34,19.34,19.34,19.34
22265,20.31,19.34,19.34,19.34,19.34
22305,19.82,19.34,19.34,19.34,19.34
22344,20.31,19.34,19.34,18.85,19.34
22384,20.31,19.34,19.34,19.34,19.34
22423,20.31,19.34,19.34,19.34,19.34
22463,20.31,19.34,19.34,19.34,19.34
22502,20.31,19.34,19.34,19.34,19.82
22542,20.31,18.85,19.34,19.34,19.34
22582,20.31,19.34,19.34,19.34,19.34
22621,20.31,19.34,19.34,19.34,19.34
22661,20.31,19.34,19.34,19.34,19.34
22700,20.31,18.85,19.34,18.85,19.34
22739,19.82,19.34,19.34,19.34,19.34
22779,20.31,19.34,19.34,19.34,19.34
22818,20.31,19.34,19.34,19.34,19.34
22858,20.31,19.34,19.34,19.34,19.34
22897,20.31,19.34,19.34,19.34,19.34
22937,19.82,18.85,19.34,19.34,19.34
22977,20.31,19.34,19.34,19.34,19.82
23016,20.31,19.34,19.34,19.34,19.34
23056,19.82,18.85,19.34,19.34,19.34
23095,20.31,19.34,19.34,19.34,19.82
23135,20.31,18.85,19.34,19.34,19.34
23175,20.31,19.34,19.34,19.34,19.34
23214,20.31,19.34,19.34,19.34,19.34
23254,20.31,19.34,19.34,19.34,19.82
23292,20.31,18.85,19.34,19.34,19.34
23332,19.82,19.34,19.34,19.34,19.82
23372,19.82,19.34,19.34,19.34,19.34
23411,20.31,19.34,19.34,18.85,19.34
23451,20.31,18.85,19.34,19.34,19.82
23490,20.31,19.34,19.34,19.34,19.34
23530,20.31,19.34,19.34,19.34,19.34
23570,20.31,18.85,19.34,19.34,19.82
