Time(ms),Temp1,Temp2,Temp3,Temp4,Temp5,Ambient
123191,24.71,21.78,20.80,20.31,20.80,19.82
124203,24.71,21.78,21.29,20.80,20.80,20.31
125209,24.22,21.78,20.80,20.31,20.31,20.31
126216,25.20,22.27,21.78,20.80,19.34,20.80
127222,25.20,22.75,21.78,21.29,20.31,19.82
128230,25.20,22.27,21.78,20.80,19.34,20.80
129236,25.20,22.75,21.78,20.80,20.31,20.31
130243,25.20,22.27,21.78,20.80,19.82,20.80
131250,25.20,22.75,21.78,20.80,20.80,19.82
132257,25.20,22.27,21.78,21.29,19.34,20.31
133264,25.20,22.27,21.78,21.29,19.34,20.31
134270,25.68,22.75,21.78,20.80,19.34,20.80
135277,25.20,22.75,21.78,20.80,20.80,20.31
136289,25.68,22.75,21.78,21.29,19.82,20.31
137295,25.68,22.75,21.78,20.80,20.80,20.31
138302,25.68,22.75,21.78,21.29,20.31,19.82
139309,25.68,22.75,21.78,21.29,19.82,20.31
140316,26.17,22.75,22.27,20.80,19.34,20.80
141323,26.17,22.27,22.27,21.29,19.34,20.80
142329,26.17,22.27,21.78,21.29,19.82,19.82
143336,26.17,22.75,21.78,21.29,19.82,19.82
144344,26.17,22.75,21.78,21.29,20.80,19.82
145350,26.17,22.75,21.78,20.80,20.80,20.31
146357,26.17,22.75,21.78,21.29,19.34,20.31
147367,26.17,22.75,22.27,20.80,20.31,20.31
148375,26.66,22.75,21.78,21.29,19.34,20.31
149382,26.66,22.75,21.78,21.29,19.34,20.31
150388,26.66,22.75,21.78,21.29,19.34,20.80
151395,25.68,21.78,21.29,20.80,20.80,19.82
152402,25.68,21.78,21.29,20.80,20.31,20.31
153409,25.68,21.78,21.29,20.80,20.80,20.31
154416,25.68,21.78,21.29,20.80,20.80,19.82
155422,25.68,21.78,21.29,20.80,20.80,19.82
156430,25.68,22.27,21.29,20.80,20.80,20.31
157436,25.68,21.78,21.29,20.80,20.31,19.82
158443,25.68,22.27,21.29,20.80,20.80,20.31
159454,25.68,22.27,21.29,20.80,20.80,20.31
160461,25.68,22.27,21.29,20.80,20.31,20.31
161468,25.68,21.78,21.29,20.80,20.80,20.31
162475,25.68,22.27,21.29,20.80,20.80,19.82
163481,25.68,22.27,21.29,20.80,20.80,19.82
164488,25.68,22.27,21.29,20.80,20.80,19.82
165495,25.20,22.27,21.29,20.80,20.31,20.31
166502,25.68,22.27,21.29,20.80,20.31,19.82
167508,25.68,22.27,21.29,20.80,20.80,20.31
168515,25.20,22.27,21.29,20.80,20.31,20.31
169523,25.20,22.27,21.29,20.80,20.80,20.31
170529,25.20,22.27,21.29,20.80,20.80,19.82
171540,25.20,22.27,21.29,20.80,20.80,19.82
172547,25.20,22.27,21.29,20.80,20.80,20.31
173554,25.20,22.27,21.29,20.80,20.80,20.31
174561,25.20,22.27,21.29,20.80,20.80,20.31
175567,25.20,22.27,21.29,20.80,20.80,20.31
176574,26.17,23.24,21.78,21.29,19.82,20.31
177582,26.17,23.24,21.78,21.29,20.80,19.82
178588,26.17,23.24,22.27,21.29,20.80,19.82
179595,25.68,23.24,22.27,20.80,20.80,20.31
180601,26.17,23.24,22.27,20.80,19.82,20.80
181609,26.17,23.24,22.27,21.29,19.34,20.31
182620,26.17,23.24,22.27,20.80,20.31,20.31
183626,26.17,22.75,22.27,21.29,19.34,20.80
184633,26.17,23.24,22.27,21.78,19.82,19.82
185640,26.17,23.24,22.27,21.78,19.82,19.82
186647,26.17,23.24,22.27,21.78,19.34,20.31
