Time(ms),Temp1,Temp2,Temp3,Temp4,Temp5,Ambient
11026,27.64,26.17,26.66,26.66,25.68,21.29
11132,27.64,26.17,26.66,26.66,25.68,21.29
11240,27.64,26.17,26.66,26.66,26.17,21.78
11346,27.64,26.17,26.66,26.66,25.68,21.78
11453,27.64,26.17,26.17,26.66,25.20,21.78
11560,27.64,26.17,26.66,27.15,25.68,21.29
11667,27.64,26.17,26.66,26.66,26.17,21.78
11773,28.12,26.17,26.66,27.15,26.17,21.78
11881,27.64,26.17,26.66,27.15,25.68,22.27
11992,28.12,26.17,27.15,26.66,26.17,21.78
12098,28.12,26.17,26.66,26.66,25.68,21.78
12206,27.64,26.17,26.66,27.15,25.68,21.78
12312,27.64,26.17,26.66,26.66,25.20,21.78
12419,27.64,26.17,26.66,26.66,25.68,20.80
12525,27.64,26.17,26.66,26.66,25.68,21.78
12633,28.12,26.17,26.66,27.15,26.17,21.78
12739,28.12,26.66,26.17,27.15,26.17,21.78
12846,28.12,26.17,26.66,26.66,26.17,22.75
12953,27.64,26.17,25.68,26.66,25.68,21.78
13060,28.12,26.17,26.17,26.66,25.68,21.29
13166,28.12,26.17,26.17,26.66,24.71,21.78
13278,27.64,26.17,26.17,26.66,25.68,22.27
13384,28.12,26.17,26.66,26.66,25.68,21.78
13491,28.12,26.66,26.66,27.15,25.68,21.29
13598,28.12,26.17,27.15,27.15,25.68,21.78
13705,28.12,26.17,26.66,27.15,25.68,21.78
13811,27.64,26.17,26.66,26.66,25.68,21.78
13919,27.64,26.17,26.17,27.15,25.68,21.78
14025,28.12,26.17,27.15,26.66,26.17,21.78
14132,28.12,26.17,26.66,26.66,25.68,21.78
14238,28.12,26.17,26.66,27.15,25.68,21.78
14346,28.12,26.17,26.66,26.66,23.73,21.78
14452,27.64,26.17,26.66,26.17,25.68,21.29
14563,28.12,26.17,26.66,27.15,26.17,21.78
14670,27.64,26.17,26.66,26.66,26.17,21.78
14777,27.64,26.17,26.17,26.66,30.08,21.78
14883,28.12,25.68,26.17,26.66,25.68,21.78
14991,28.12,26.17,26.66,26.66,26.17,21.78
15097,28.12,26.66,26.66,26.66,26.17,21.78
15204,28.12,26.17,26.66,27.15,26.17,21.78
15311,28.12,26.17,26.66,26.66,26.17,21.78
15418,28.12,26.17,26.17,26.17,25.68,21.78
15524,28.12,26.17,27.64,26.66,25.68,21.78
15632,28.12,26.17,26.66,26.66,26.17,21.78
15738,28.12,26.17,26.66,27.15,25.20,21.78
15849,28.12,26.17,26.66,27.15,26.17,21.78
15955,28.12,26.17,26.66,26.66,26.17,21.78
16063,28.12,26.17,26.17,26.66,25.68,21.78
16169,28.12,26.17,26.66,27.15,25.68,21.78
16276,28.12,26.17,26.17,26.66,26.17,21.78
16384,27.64,26.17,26.17,26.66,25.68,20.80
16490,28.12,25.68,26.66,26.66,25.68,21.29
16596,28.12,26.17,26.66,27.15,26.17,21.78
16704,28.12,26.17,26.17,27.15,25.68,21.78
16811,28.12,26.17,26.66,26.66,26.17,21.78
16917,28.12,25.68,26.17,26.66,25.20,21.78
17025,28.12,26.17,26.66,26.66,26.17,22.27
17135,28.12,26.17,26.66,27.15,26.17,21.78
17242,28.12,26.17,26.66,26.66,25.68,21.78
17349,28.12,26.17,26.66,26.17,25.68,21.78
17456,28.12,26.17,26.66,26.66,25.68,21.78
17562,28.61,26.17,26.66,26.66,25.68,21.78
17670,28.61,26.17,26.66,26.66,25.68,21.78
17776,28.12,26.17,26.66,26.66,26.17,21.78
17883,28.12,26.17,26.17,26.66,25.20,21.78
17989,28.12,26.17,26.66,27.15,27.64,21.29
