Time(ms),Temp1,Temp2,Temp3,Temp4,Temp5,Ambient
5344,22.75,21.29,21.29,20.80,20.80,21.29
5450,22.75,21.29,20.80,20.80,20.80,21.29
5558,22.75,21.29,20.80,20.80,20.80,21.29
5664,22.75,21.29,20.80,20.80,20.80,21.29
5771,22.75,21.29,20.80,20.80,20.80,21.29
5877,22.75,21.29,20.80,20.80,20.80,21.78
5985,22.75,21.29,20.80,20.80,20.80,21.29
6091,22.75,21.29,20.80,20.80,20.80,21.29
6198,22.75,21.29,21.29,20.80,20.80,21.29
6304,22.75,21.29,20.80,20.80,20.80,21.78
6412,22.75,21.29,21.29,20.80,20.80,21.29
6518,22.75,21.29,20.80,20.80,20.80,21.29
6642,22.75,21.29,21.29,20.80,20.80,21.29
6749,22.75,21.29,21.29,20.80,20.80,21.29
6855,22.75,21.29,20.80,20.80,20.80,21.29
6963,22.75,21.29,20.80,20.80,20.80,21.29
7069,22.75,21.29,20.80,20.80,20.80,21.29
7176,22.75,21.29,20.80,20.80,20.80,21.29
7282,22.75,21.29,20.80,20.80,20.80,21.29
7390,22.75,21.29,20.80,20.80,20.80,21.29
7496,22.75,21.29,20.80,20.80,20.80,21.29
7603,22.75,21.29,20.80,20.80,20.80,21.29
7709,22.75,21.29,20.80,20.80,20.80,21.29
7816,22.75,21.29,20.80,20.80,20.80,21.29
7927,22.75,21.29,21.29,20.80,20.80,21.29
8034,22.75,21.29,20.80,20.80,20.80,21.29
8140,22.75,21.29,20.80,20.80,20.80,21.78
8247,22.75,21.29,21.29,20.80,20.80,21.29
8354,22.75,21.29,21.29,20.80,20.80,21.29
8461,22.75,21.29,20.80,20.80,20.80,21.29
8567,22.75,21.29,20.80,20.80,20.80,21.29
8674,22.75,21.29,21.29,20.80,20.80,21.29
8781,22.75,21.29,20.80,20.80,20.80,21.29
8888,22.75,21.29,20.80,20.80,20.80,21.29
8994,22.75,21.29,21.29,20.80,20.80,21.29
9101,22.75,21.29,20.80,20.80,20.80,21.29
9211,22.75,21.29,20.80,20.80,20.80,21.78
9319,22.75,21.29,21.29,20.80,20.80,21.29
9425,22.75,21.29,21.29,20.80,20.80,21.29
9532,22.75,21.29,21.29,20.80,20.80,21.29
9638,22.75,21.29,21.29,20.80,20.80,21.29
9746,22.75,21.29,20.80,20.80,20.80,21.29
9852,22.75,21.29,20.80,20.80,20.80,21.29
9959,22.75,21.29,21.29,20.80,20.80,21.29
10065,22.75,21.29,20.80,20.80,20.80,21.29
10173,22.75,21.29,21.29,20.80,20.80,21.29
10279,22.75,21.29,20.80,20.80,20.80,21.29
10386,22.75,21.29,20.80,20.80,20.80,21.29
10497,22.75,21.29,21.29,20.80,20.80,21.29
10604,22.75,21.29,21.29,20.80,20.80,21.29
10711,22.75,21.29,21.29,20.80,20.80,21.29
10817,22.75,21.29,21.29,20.80,20.80,21.29
10925,22.75,21.29,20.80,20.80,20.80,21.29
11031,22.75,21.29,21.29,20.80,20.80,21.29
11138,22.75,21.29,21.29,20.80,20.80,21.29
11244,22.75,21.29,20.80,20.80,20.80,21.29
11352,22.75,21.29,20.80,20.80,20.80,21.29
11458,22.75,21.29,20.80,20.80,20.80,21.29
11565,22.75,21.29,21.29,20.80,20.80,21.29
